is_genuine,diagonal,height_left,height_right,margin_low,margin_up,length
True,0.7715736040609187,0.40804597701149703,0.37558685446009576,0.4811594202898551,0.524390243902439,0.7838383838383862
True,0.5989847715736119,0.35057471264368445,0.502347417840376,0.6057971014492753,0.5609756097560976,0.7777777777777786
True,0.5329949238578848,0.28160919540230367,0.23943661971831176,0.6260869565217392,0.37195121951219523,0.8020202020202021
True,0.40101522842641657,0.17241379310345195,0.4131455399061039,0.601449275362319,0.5060975609756098,0.8040404040404034
True,0.426395939086305,0.44827586206896797,0.43192488262910445,0.5826086956521739,0.5487804878048781,0.8626262626262644
True,0.49746192893402963,0.5977011494252977,0.6291079812206561,0.5753623188405798,0.5853658536585367,0.8383838383838409
True,0.2741116751269175,0.2586206896551815,0.4553990610328711,0.5942028985507246,0.3963414634146343,0.8222222222222229
True,0.3401015228426587,0.4655172413793167,0.5399061032863841,0.5797101449275363,0.3414634146341464,0.8202020202020215
True,0.47715736040609613,0.683908045977013,0.37089201877934386,0.5333333333333333,0.5304878048780488,0.7919191919191917
True,0.4822335025380795,0.37356321839081374,0.5070422535211279,0.6695652173913044,0.38414634146341475,0.6929292929292927
True,0.4111675126903691,0.5517241379310391,0.49765258215962405,0.5985507246376812,0.40243902439024404,0.6949494949494976
True,0.634517766497467,0.2701149425287426,0.7605633802816882,0.6579710144927536,0.25609756097560976,0.8060606060606084
True,0.49238578680203204,0.38505747126437484,0.3896713615023515,0.6318840579710145,0.46341463414634143,0.7616161616161641
True,0.38578680203046645,0.6551724137931103,0.5821596244131513,0.6478260869565218,0.621951219512195,0.8969696969696983
True,0.35025380710659704,0.5517241379310391,0.6431924882629119,0.491304347826087,0.5609756097560976,0.6666666666666679
True,0.4873096446700629,0.356321839080465,0.68075117370892,0.6405797101449275,0.621951219512195,0.6424242424242443
True,0.6294416243654979,0.5574712643678197,0.6431924882629119,0.5695652173913044,0.49390243902439024,0.8121212121212125
True,0.7106598984771608,0.47126436781609016,0.8122065727699521,0.5405797101449276,0.3597560975609757,0.7414141414141397
True,0.5279187817259015,0.6034482758620712,0.4694835680751126,0.5782608695652175,0.5731707317073171,0.7494949494949523
True,0.538071065989854,0.33908045977012335,0.23943661971831176,0.5391304347826087,0.45731707317073167,0.8101010101010111
True,0.6903553299492557,0.1551724137931032,0.4835680751173683,0.581159420289855,0.5365853658536586,0.8000000000000007
True,0.3807106598984831,0.39655172413793593,0.44131455399061537,0.5782608695652175,0.5548780487804879,0.68888888888889
True,0.19289340101522612,0.8678160919540332,0.3802816901408477,0.5782608695652175,0.47560975609756095,0.7252525252525253
True,0.218274111675143,0.3448275862068968,0.7511737089201915,0.6072463768115943,0.3963414634146343,0.8161616161616188
True,0.5532994923857899,0.580459770114949,0.5211267605633836,0.5753623188405798,0.36585365853658547,0.7717171717171745
True,0.5228426395939181,0.5229885057471293,0.4694835680751126,0.5376811594202898,0.8170731707317074,0.7191919191919176
True,0.395939086294419,0.3908045977011483,0.37089201877934386,0.6405797101449275,0.38414634146341475,0.7131313131313135
True,0.4619289340101602,0.5057471264367805,0.4694835680751126,0.6202898550724638,0.44512195121951215,0.7656565656565668
True,0.5025380710659988,0.2586206896551815,0.5962441314553999,0.6507246376811595,0.35365853658536595,0.7979797979797993
True,0.3045685279187893,0.5977011494252977,0.4507042253521121,0.5057971014492754,0.8963414634146345,0.8989898989898997
True,0.3401015228426587,0.4885057471264389,0.30516431924883136,0.6507246376811595,0.4695121951219512,0.7232323232323239
True,0.49746192893402963,0.2528735632183938,0.4600938967136159,0.5724637681159421,0.7256097560975612,0.5878787878787897
True,0.2639593908629507,0.16091954022989086,0.3849765258215996,0.5463768115942029,0.4695121951219512,0.7696969696969695
True,0.10659898477157981,0.6264367816092005,0.5211267605633836,0.6318840579710145,0.2500000000000002,0.8101010101010111
True,0.31472081218275605,0.35057471264368445,0.5868544600938961,0.581159420289855,0.43292682926829285,0.8040404040404034
True,0.426395939086305,0.5632183908046073,0.48826291079812023,0.5898550724637682,0.6951219512195121,0.8101010101010111
True,0.426395939086305,0.4425287356321874,0.49765258215962405,0.5869565217391304,0.5426829268292683,0.7575757575757578
True,0.6091370558375786,0.5114942528735682,0.48826291079812023,0.5376811594202898,0.4512195121951219,0.7151515151515149
True,0.43654822335027177,0.18390804597701305,0.6572769953051676,0.5782608695652175,0.44512195121951215,0.7252525252525253
True,0.19289340101522612,0.3908045977011483,0.4788732394366235,0.581159420289855,0.4207317073170733,0.7414141414141397
True,0.47715736040609613,0.44827586206896797,0.3521126760563362,0.6,0.29268292682926833,0.7353535353535356
True,0.3807106598984831,0.4425287356321874,0.5258215962441284,0.4985507246376812,0.4207317073170733,0.787878787878789
True,0.5279187817259015,0.7758620689655231,0.5352112676056322,0.6347826086956522,0.5304878048780488,0.7939393939393966
True,0.6954314720812249,0.5517241379310391,0.68075117370892,0.5507246376811594,0.6341463414634145,0.6444444444444457
True,0.6548223350254005,0.4770114942528778,0.3943661971830963,0.5753623188405798,0.4878048780487805,0.7030303030303031
True,0.28426395939087,0.23563218390804508,0.43192488262910445,0.5492753623188406,0.3597560975609757,0.672727272727272
True,0.47715736040609613,0.5862068965517295,0.44131455399061537,0.591304347826087,0.4085365853658538,0.7252525252525253
True,0.3908629441624498,0.4022988505747165,0.3943661971830963,0.6304347826086957,0.40243902439024404,0.7030303030303031
True,0.40609137055838573,0.2586206896551815,0.544600938967136,0.5927536231884057,0.47560975609756095,0.7272727272727302
True,0.45685279187817684,0.4310344827586263,0.29577464788732755,0.0,0.5975609756097562,0.6666666666666679
True,0.15736040609137092,0.2528735632183938,0.36150234741784715,0.591304347826087,0.35365853658536595,0.9292929292929308
True,0.7360406091370635,0.31609195402299406,0.4553990610328711,0.5521739130434783,0.30487804878048785,0.7272727272727302
True,0.6192893401015311,0.40804597701149703,0.4131455399061039,0.6028985507246377,0.5670731707317074,0.5777777777777757
True,0.3096446700507727,0.09195402298851008,0.3427230046948395,0.6,0.6707317073170731,0.6828282828282859
True,0.40609137055838573,0.5459770114942586,0.09859154929577585,0.5956521739130436,0.30487804878048785,0.745454545454546
True,0.3401015228426587,0.1666666666666714,0.37089201877934386,0.5956521739130436,0.4268292682926831,0.6989898989899004
True,0.2741116751269175,0.32758620689655515,0.3521126760563362,0.6507246376811595,0.5304878048780488,0.8404040404040423
True,0.4314720812182742,0.16091954022989086,0.24882629107981558,0.7130434782608696,0.45731707317073167,0.7494949494949523
True,0.4111675126903691,0.41954022988506523,0.21126760563380031,0.5927536231884057,0.41463414634146356,0.7272727272727302
True,0.5279187817259015,0.4540229885057556,0.4835680751173683,0.6231884057971014,0.6036585365853657,0.8404040404040423
True,0.7512690355330136,0.6781609195402325,0.48826291079812023,0.5362318840579711,0.5304878048780488,0.7818181818181813
True,0.4111675126903691,0.4425287356321874,0.5117370892018798,0.6521739130434783,0.5731707317073171,0.7272727272727302
True,0.47715736040609613,0.6781609195402325,0.41784037558685583,0.6159420289855073,0.4817073170731707,0.8020202020202021
True,0.49238578680203204,0.8275862068965552,0.502347417840376,0.5739130434782609,0.36585365853658547,0.7656565656565668
True,0.3350253807106611,0.35057471264368445,0.2723004694835751,0.6478260869565218,0.6158536585365852,0.8242424242424242
True,0.4517766497462077,0.29310344827587187,0.3474178403755914,0.5971014492753624,0.30487804878048785,0.6989898989899004
True,0.45685279187817684,0.2011494252873547,0.4694835680751126,0.6144927536231884,0.5609756097560976,0.7191919191919176
True,0.3908629441624498,0.356321839080465,0.37089201877934386,0.6246376811594203,0.49390243902439024,0.6565656565656575
True,0.5279187817259015,0.5000000000000071,0.7887323943661997,0.6231884057971014,0.4268292682926831,0.7191919191919176
True,0.3908629441624498,0.5747126436781684,0.24882629107981558,0.5840579710144929,0.46341463414634143,0.6747474747474769
True,0.5126903553299655,0.35057471264368445,0.544600938967136,0.5942028985507246,0.5182926829268293,0.7636363636363619
True,0.6598984771573697,0.6436781609195492,0.44131455399061537,0.581159420289855,0.5487804878048781,0.7656565656565668
True,0.4873096446700629,0.39655172413793593,0.4694835680751126,0.672463768115942,0.6402439024390245,0.7090909090909108
True,0.2690355329949341,0.8448275862069039,0.5117370892018798,0.6507246376811595,0.5426829268292683,0.7939393939393966
True,0.4162436548223525,0.2643678160919549,0.5492957746478879,0.5289855072463768,0.5365853658536586,0.8222222222222229
True,0.253807106598984,0.35057471264368445,0.37558685446009576,0.6652173913043479,0.35365853658536595,0.7979797979797993
True,0.4517766497462077,0.5344827586206904,0.6384976525821671,0.0,0.5304878048780488,0.7252525252525253
True,0.24873096446701481,0.5057471264367805,0.49295774647887924,0.5942028985507246,0.46341463414634143,0.7737373737373723
True,0.25888324873098156,0.12068965517241281,0.408450704225352,0.6246376811594203,0.5609756097560976,0.7939393939393966
True,0.5126903553299655,0.31609195402299406,0.502347417840376,0.6405797101449275,0.5365853658536586,0.6424242424242443
True,0.4873096446700629,0.5747126436781684,0.544600938967136,0.5608695652173913,0.5182926829268293,0.8101010101010111
True,0.4670050761421436,0.4655172413793167,0.4647887323943678,0.6130434782608697,0.5,0.7636363636363619
True,0.4111675126903691,0.2988505747126453,0.5070422535211279,0.6028985507246377,0.43292682926829285,0.6909090909090914
True,0.6243654822335145,0.4655172413793167,0.43661971830986346,0.5710144927536231,0.5609756097560976,0.9191919191919204
True,0.8375634517766599,0.42528735632183867,0.5821596244131513,0.6188405797101448,0.5670731707317074,0.7535353535353551
True,0.44162436548224093,0.6264367816092005,0.6197183098591594,0.5202898550724637,0.5121951219512195,0.7939393939393966
True,0.3096446700507727,0.36206896551724554,0.5305164319248874,0.6057971014492753,0.5426829268292683,0.7616161616161641
True,0.5228426395939181,0.3333333333333357,0.29107981220657564,0.5840579710144929,0.38414634146341475,0.8202020202020215
True,0.5025380710659988,0.47126436781609016,0.35680751173708813,0.5884057971014492,0.35365853658536595,0.7131313131313135
True,0.38578680203046645,0.6206896551724199,0.43192488262910445,0.5304347826086957,0.49390243902439024,0.8161616161616188
True,0.395939086294419,0.6264367816092005,0.5774647887323923,0.610144927536232,0.5670731707317074,0.6868686868686886
True,0.6091370558375786,0.4770114942528778,0.408450704225352,0.6260869565217392,0.43292682926829285,0.7616161616161641
True,0.426395939086305,0.2701149425287426,0.30046948356807235,0.5101449275362319,0.4390243902439026,0.6969696969696955
True,0.6040609137055952,0.5977011494252977,0.41784037558685583,0.5695652173913044,0.6402439024390245,0.8060606060606084
True,0.5431472081218374,0.7011494252873618,0.5586854460093917,0.6,0.5487804878048781,0.6262626262626263
True,0.4467005076142101,0.2643678160919549,0.2535211267605675,0.6130434782608697,0.40243902439024404,0.8121212121212125
True,0.4314720812182742,0.2988505747126453,0.21596244131455933,0.5492753623188406,0.46341463414634143,0.6565656565656575
True,0.4467005076142101,0.3678160919540261,0.37089201877934386,0.5826086956521739,0.6341463414634145,0.6909090909090914
True,0.6040609137055952,0.5632183908046073,0.43661971830986346,0.5666666666666668,0.45731707317073167,0.7131313131313135
True,0.3908629441624498,0.04597701149425859,0.5164319248826317,0.5782608695652175,0.4817073170731707,0.7737373737373723
True,0.29441624365483676,0.632183908045981,0.4835680751173683,0.591304347826087,0.38414634146341475,0.6828282828282859
True,0.4314720812182742,0.28160919540230367,0.6103286384976556,0.6333333333333334,0.4817073170731707,0.785858585858584
True,0.2335025380710789,0.5114942528735682,0.5399061032863841,0.47246376811594204,0.7743902439024393,0.7575757575757578
True,0.5989847715736119,0.5344827586206904,0.544600938967136,0.581159420289855,0.3414634146341464,0.6929292929292927
True,0.4517766497462077,0.48275862068966546,0.5868544600938961,0.6391304347826088,0.4207317073170733,0.7131313131313135
True,0.4670050761421436,0.6896551724138007,0.4835680751173683,0.5724637681159421,0.6158536585365852,0.8565656565656568
True,0.4873096446700629,0.5229885057471293,0.3990610328638553,0.5826086956521739,0.5548780487804879,0.7898989898989903
True,0.31472081218275605,0.1666666666666714,0.3380281690140876,0.6347826086956522,0.7560975609756098,0.7494949494949523
True,0.11675126903554656,0.5747126436781684,0.4507042253521121,0.5666666666666668,0.25609756097560976,0.6707070707070706
True,0.40609137055838573,0.36206896551724554,0.544600938967136,0.6681159420289856,0.4390243902439026,0.8282828282828305
True,0.253807106598984,0.7011494252873618,0.21596244131455933,0.5782608695652175,0.5731707317073171,0.795959595959598
True,0.6243654822335145,0.5632183908046073,0.5352112676056322,0.5971014492753624,0.2865853658536588,0.7333333333333343
True,0.42131979695432165,0.9022988505747165,0.4835680751173683,0.6318840579710145,0.2682926829268293,0.8525252525252505
True,0.5177664974619347,0.6034482758620712,0.36150234741784715,0.636231884057971,0.5792682926829269,0.8484848484848477
True,0.28426395939087,0.5057471264367805,0.5070422535211279,0.6086956521739131,0.5365853658536586,0.7393939393939419
True,0.7055837563451917,0.5229885057471293,0.5633802816901436,0.5927536231884057,0.40243902439024404,0.8303030303030283
True,0.7208121827411276,0.38505747126437484,0.3286384976525838,0.5869565217391304,0.5426829268292683,0.6282828282828277
True,0.725888324873111,0.3908045977011483,0.36150234741784715,0.5579710144927537,0.30487804878048785,0.7434343434343447
True,0.24365482233504565,0.5574712643678197,0.6619718309859195,0.6855072463768117,0.49390243902439024,0.7757575757575772
True,0.5786802030456926,0.7586206896551744,0.4600938967136159,0.6246376811594203,0.3475609756097562,0.8262626262626256
True,0.5076142131979822,0.3908045977011483,0.4553990610328711,0.5898550724637682,0.5670731707317074,0.9373737373737363
True,0.38578680203046645,0.672413793103452,0.4507042253521121,0.5492753623188406,0.5182926829268293,0.6646464646464665
True,0.3096446700507727,0.2586206896551815,0.4741784037558716,0.5753623188405798,0.5182926829268293,0.7171717171717198
True,0.680203045685289,0.3333333333333357,0.49765258215962405,0.6318840579710145,0.47560975609756095,0.7474747474747474
True,0.6649746192893531,0.3333333333333357,0.3990610328638553,0.6086956521739131,0.4878048780487805,0.6828282828282859
True,0.7208121827411276,0.4885057471264389,0.5727699530516475,0.6,0.2500000000000002,0.6949494949494976
True,0.44162436548224093,0.4770114942528778,0.36619718309859195,0.6753623188405797,0.46341463414634143,0.9191919191919204
True,0.3451776649746279,0.4425287356321874,0.8215962441314488,0.591304347826087,0.3170731707317074,0.7979797979797993
True,0.5228426395939181,0.3793103448275872,0.7323943661971839,0.0,0.45731707317073167,0.6949494949494976
True,0.47208121827412697,0.6609195402298909,0.5727699530516475,0.6463768115942029,0.4268292682926831,0.8727272727272748
True,0.4670050761421436,0.5862068965517295,0.3990610328638553,0.5768115942028985,0.5853658536585367,0.7030303030303031
True,0.5279187817259015,0.4655172413793167,0.4131455399061039,0.5449275362318841,0.4268292682926831,0.8141414141414138
True,0.3604060913705638,0.5114942528735682,0.4835680751173683,0.6318840579710145,0.4207317073170733,0.7535353535353551
True,0.2690355329949341,0.48275862068966546,0.2723004694835751,0.5869565217391304,0.2865853658536588,0.8505050505050527
True,0.426395939086305,0.5172413793103559,0.591549295774648,0.5507246376811594,0.4512195121951219,0.8303030303030283
True,0.5126903553299655,0.42528735632183867,0.44131455399061537,0.6086956521739131,0.5365853658536586,0.8989898989898997
True,0.5634517766497567,0.3448275862068968,0.5164319248826317,0.672463768115942,0.6585365853658536,0.7474747474747474
True,0.6192893401015311,0.7586206896551744,0.36619718309859195,0.6057971014492753,0.6341463414634145,0.7090909090909108
True,0.6446700507614338,0.4310344827586263,0.4507042253521121,0.6507246376811595,0.4817073170731707,0.7777777777777786
True,0.5329949238578848,0.5229885057471293,0.6760563380281752,0.5942028985507246,0.41463414634146356,0.8464646464646499
True,0.43654822335027177,0.14942528735632976,0.29577464788732755,0.5927536231884057,0.646341463414634,0.7030303030303031
True,0.680203045685289,0.48275862068966546,0.7417840375586877,0.5521739130434783,0.32317073170731714,0.68888888888889
True,0.3908629441624498,0.22413793103448398,0.44131455399061537,0.5666666666666668,0.36585365853658547,0.8141414141414138
True,0.6446700507614338,0.5229885057471293,0.323943661971839,0.6420289855072464,0.3597560975609757,0.745454545454546
True,0.5888324873096451,0.528735632183917,0.5399061032863841,0.6028985507246377,0.5487804878048781,0.6020202020202028
True,0.5939086294416427,0.10344827586207117,0.5492957746478879,0.5956521739130436,0.4695121951219512,0.8020202020202021
True,0.12182741116752993,0.6091954022988588,0.502347417840376,0.6217391304347827,0.4817073170731707,0.6202020202020222
True,0.29441624365483676,0.7298850574712645,0.41784037558685583,0.5985507246376812,0.5731707317073171,0.9171717171717191
True,0.6903553299492557,0.2126436781609229,0.3286384976525838,0.5333333333333333,0.5426829268292683,0.7797979797979799
True,0.6192893401015311,0.5459770114942586,0.3474178403755914,0.5115942028985507,0.4390243902439026,0.729292929292928
True,0.7817258883248854,0.5114942528735682,0.5070422535211279,0.5492753623188406,0.3963414634146343,0.8242424242424242
True,0.25888324873098156,0.7241379310344911,0.16431924882629545,0.6579710144927536,0.3414634146341464,0.7696969696969695
True,0.5532994923857899,0.6436781609195492,0.49765258215962405,0.5753623188405798,0.44512195121951215,0.7313131313131329
True,0.3604060913705638,0.28160919540230367,0.07042253521127151,0.6463768115942029,0.30487804878048785,0.7535353535353551
True,0.5329949238578848,0.6034482758620712,0.31924882629108,0.6028985507246377,0.4695121951219512,0.6969696969696955
True,0.3807106598984831,0.8218390804597746,0.5727699530516475,0.6173913043478261,0.5365853658536586,0.8020202020202021
True,0.31472081218275605,0.5862068965517295,0.5258215962441284,0.5869565217391304,0.4695121951219512,0.7272727272727302
True,0.38578680203046645,0.5919540229885101,0.43192488262910445,0.5840579710144929,0.3963414634146343,0.7171717171717198
True,0.6751269035533056,0.09770114942529062,0.31924882629108,0.5492753623188406,0.524390243902439,0.5939393939393973
True,0.45685279187817684,0.7471264367816133,0.6150234741784004,0.4811594202898551,0.45731707317073167,0.8080808080808062
True,0.45685279187817684,0.4770114942528778,0.4788732394366235,0.5724637681159421,0.47560975609756095,0.6848484848484837
True,0.40609137055838573,0.32758620689655515,0.5070422535211279,0.6681159420289856,0.33536585365853666,0.6444444444444457
True,0.6903553299492557,0.5689655172413808,0.4788732394366235,0.6159420289855073,0.5,0.7676767676767682
True,0.5939086294416427,0.19540229885058125,0.5727699530516475,0.6376811594202899,0.44512195121951215,0.7393939393939419
True,0.8629441624365626,0.5229885057471293,0.633802816901408,0.5333333333333333,0.6768292682926831,0.7333333333333343
True,0.538071065989854,0.5229885057471293,0.4788732394366235,0.5449275362318841,0.5487804878048781,0.7979797979797993
True,0.5786802030456926,0.5057471264367805,0.3380281690140876,0.6043478260869566,0.7439024390243902,0.8383838383838409
True,0.4619289340101602,0.33908045977012335,0.44600938967136017,0.5927536231884057,0.45731707317073167,0.8303030303030283
True,0.4162436548223525,0.8965517241379359,0.37558685446009576,0.581159420289855,0.652439024390244,0.6868686868686886
True,0.3756345177665139,0.3448275862068968,0.3427230046948395,0.5594202898550724,0.36585365853658547,0.7919191919191917
True,0.6649746192893531,0.33908045977012335,0.06103286384976769,0.6507246376811595,0.6707317073170731,0.6060606060606055
True,0.45685279187817684,0.6896551724138007,0.5492957746478879,0.6188405797101448,0.36585365853658547,0.737373737373737
True,0.5989847715736119,0.2586206896551815,0.4647887323943678,0.5028985507246377,0.652439024390244,0.7555555555555564
True,0.4822335025380795,0.48275862068966546,0.42723004694835964,0.6289855072463768,0.5670731707317074,0.7191919191919176
True,0.20812182741117624,0.2988505747126453,0.4600938967136159,0.0,0.8231707317073174,0.7636363636363619
True,0.43654822335027177,0.5747126436781684,0.43661971830986346,0.6608695652173913,0.4268292682926831,0.7090909090909108
True,0.43654822335027177,0.7356321839080522,0.5633802816901436,0.6347826086956522,0.5060975609756098,0.6828282828282859
True,0.47208121827412697,0.5000000000000071,0.2769953051643199,0.5507246376811594,0.4207317073170733,0.6787878787878796
True,0.3401015228426587,0.6494252873563227,0.6431924882629119,0.5159420289855072,0.5365853658536586,0.6505050505050498
True,0.5431472081218374,0.48275862068966546,0.5633802816901436,0.6043478260869566,0.5914634146341464,0.7010101010101017
True,0.6548223350254005,0.5977011494252977,0.5727699530516475,0.6217391304347827,0.4390243902439026,0.9272727272727259
True,0.426395939086305,0.39655172413793593,0.23004694835680795,0.6318840579710145,0.4878048780487805,0.8767676767676775
True,0.56852791878174,0.5172413793103559,0.5633802816901436,0.5884057971014492,0.49390243902439024,0.7131313131313135
True,0.5786802030456926,0.3103448275862135,0.15023474178403973,0.6028985507246377,0.5548780487804879,0.8969696969696983
True,0.6395939086294504,0.6896551724138007,0.5211267605633836,0.5768115942028985,0.646341463414634,0.7252525252525253
True,0.27918781725890085,0.3793103448275872,0.591549295774648,0.6057971014492753,0.5487804878048781,0.7171717171717198
True,0.6040609137055952,0.06321839080460023,0.5399061032863841,0.581159420289855,0.6768292682926831,0.8909090909090942
True,0.5482233502538207,0.356321839080465,0.3943661971830963,0.6188405797101448,0.41463414634146356,0.7898989898989903
True,0.3756345177665139,0.21839080459770344,0.408450704225352,0.6246376811594203,0.35365853658536595,0.8282828282828305
True,0.27918781725890085,0.528735632183917,0.4835680751173683,0.6391304347826088,0.621951219512195,0.8080808080808062
True,0.6192893401015311,0.35057471264368445,0.49295774647887924,0.5724637681159421,0.5060975609756098,0.7252525252525253
True,0.538071065989854,0.2701149425287426,0.4553990610328711,0.7043478260869566,0.5304878048780488,0.6868686868686886
True,0.5126903553299655,0.540229885057478,0.3943661971830963,0.6507246376811595,0.5914634146341464,0.7555555555555564
True,0.3553299492385946,0.7413793103448398,0.1267605633802873,0.6130434782608697,0.5365853658536586,0.7474747474747474
True,0.6751269035533056,0.6781609195402325,0.3286384976525838,0.5739130434782609,0.5121951219512195,0.6767676767676782
True,0.5837563451776759,0.5344827586206904,0.41784037558685583,0.5797101449275363,0.33536585365853666,0.6505050505050498
True,0.5431472081218374,0.10919540229885172,0.4600938967136159,0.6594202898550725,0.3902439024390245,0.7434343434343447
True,0.11167512690356318,0.2586206896551815,0.4600938967136159,0.5956521739130436,0.5975609756097562,0.7151515151515149
True,0.5076142131979822,0.30459770114943296,0.36619718309859195,0.5927536231884057,0.5304878048780488,0.7070707070707059
True,0.3807106598984831,0.42528735632183867,0.4131455399061039,0.5942028985507246,0.5182926829268293,0.7939393939393966
True,0.47208121827412697,0.5229885057471293,0.4694835680751126,0.5927536231884057,0.37195121951219523,0.6424242424242443
True,0.5482233502538207,0.034482758620697496,0.5164319248826317,0.6463768115942029,0.6036585365853657,0.7979797979797993
True,0.1269035532994991,0.6206896551724199,0.6291079812206561,0.6333333333333334,0.5304878048780488,0.7696969696969695
True,0.40609137055838573,0.38505747126437484,0.4741784037558716,0.627536231884058,0.3597560975609757,0.737373737373737
True,0.32994923857869196,0.3793103448275872,0.6009389671361518,0.6260869565217392,0.25609756097560976,0.8141414141414138
True,0.7411167512690469,0.804597701149433,0.4507042253521121,0.5782608695652175,0.5060975609756098,0.672727272727272
True,0.6294416243654979,0.28160919540230367,0.5399061032863841,0.5492753623188406,0.4085365853658538,0.68888888888889
True,0.649746192893403,0.04597701149425859,0.5539906103286398,0.581159420289855,0.49390243902439024,0.6828282828282859
True,0.8730964467005151,0.6206896551724199,0.5539906103286398,0.6086956521739131,0.6097560975609757,0.8484848484848477
True,0.15228426395940176,0.6436781609195492,0.5821596244131513,0.5463768115942029,0.5670731707317074,0.892929292929292
True,0.6192893401015311,0.5862068965517295,0.17840375586855117,0.6594202898550725,0.6585365853658536,0.7555555555555564
True,0.47208121827412697,0.23563218390804508,0.6478873239436638,0.610144927536232,0.5182926829268293,0.7494949494949523
True,0.37055837563453053,0.2758620689655231,0.23474178403755985,0.5652173913043478,0.5487804878048781,0.8000000000000007
True,0.4111675126903691,0.5517241379310391,0.6291079812206561,0.6057971014492753,0.4817073170731707,0.7474747474747474
True,0.5837563451776759,0.47126436781609016,0.5680751173708956,0.5724637681159421,0.5670731707317074,0.6505050505050498
True,0.6040609137055952,0.6149425287356323,0.5399061032863841,0.5420289855072464,0.38414634146341475,0.7898989898989903
True,0.4111675126903691,0.5344827586206904,0.5070422535211279,0.6956521739130435,0.7256097560975612,0.8565656565656568
True,0.4162436548223525,0.2643678160919549,0.5962441314553999,0.5652173913043478,0.32317073170731714,0.745454545454546
True,0.40101522842641657,0.5747126436781684,0.5821596244131513,0.0,0.45731707317073167,0.5797979797979806
True,0.3553299492385946,0.4655172413793167,0.4507042253521121,0.6869565217391305,0.621951219512195,0.7171717171717198
True,0.5736040609137092,0.2701149425287426,0.7089201877934244,0.491304347826087,0.33536585365853666,0.6666666666666679
True,0.2690355329949341,0.5459770114942586,0.35680751173708813,0.5782608695652175,0.5853658536585367,0.705050505050508
True,0.4822335025380795,0.3218390804597746,0.36150234741784715,0.6333333333333334,0.5182926829268293,0.6787878787878796
True,0.45685279187817684,0.4425287356321874,0.5492957746478879,0.5826086956521739,0.4085365853658538,0.7212121212121225
True,0.7157360406091442,0.4770114942528778,0.7042253521126725,0.601449275362319,0.5853658536585367,0.8000000000000007
True,0.5482233502538207,0.5114942528735682,0.5633802816901436,0.6347826086956522,0.3414634146341464,0.7151515151515149
True,0.3197969543147252,0.3448275862068968,0.4131455399061039,0.581159420289855,0.36585365853658547,0.7676767676767682
True,0.680203045685289,0.1781609195402325,0.6056338028169037,0.6840579710144927,0.4512195121951219,0.7474747474747474
True,0.38578680203046645,0.06896551724138789,0.0,0.0,0.41463414634146356,0.7535353535353551
